neck_avg,spine_angle,shoulder_slope,head_tilt,hip_alignment,ear_sh_left,ear_sh_right,lm7_x,lm7_y,lm8_x,lm8_y,lm11_x,lm11_y,lm12_x,lm12_y,lm23_x,lm23_y,lm24_x,lm24_y,label,source
0.0,90.0,0.0333066582679748,0.0,0.666133165359496,0.5383497923612596,0.5383497923612596,0.5037345439195635,-0.5216964632272721,0.5157692879438398,-0.555003121495247,0.5097519159317017,0.0166533291339874,0.5097519159317017,-0.0166533291339874,0.5037345439195633,1.1383497923612595,0.5037345439195633,1.1383497923612595,1,confidence_features
0.0,90.0,0.0079870820045471,0.0,0.15974164009094,0.4994404762983324,0.4994404762983324,0.5258487164974215,-0.4954469352960589,0.5290318131446836,-0.5034340173006059,0.5274402648210526,0.0039935410022735,0.5274402648210526,-0.0039935410022735,0.5258487164974213,1.0994404762983323,0.5258487164974213,1.0994404762983323,1,confidence_features
0.0,90.0,0.0211260318756103,0.0,0.422520637512204,0.4645090103149415,0.4645090103149415,0.518096536397934,-0.4539459943771364,0.5209999978542328,-0.47507202625274664,0.5195482671260834,0.0105630159378051,0.5195482671260834,-0.0105630159378051,0.518096536397934,1.0645090103149415,0.518096536397934,1.0645090103149415,1,confidence_features
0.0,89.2512823622472,0.0342810750007629,0.0,0.685621500015256,0.488426521420479,0.488426521420479,0.5316294580698011,-0.4712859839200976,0.5060977786779406,-0.5055670589208604,0.5188636183738708,0.0171405375003814,0.5188636183738708,-0.0171405375003814,0.5316294580698013,1.088426521420479,0.5316294580698013,1.088426521420479,1,confidence_features
0.0,90.0,0.0075799822807312,0.0,0.151599645614624,0.43532012403011333,0.43532012403011333,0.5311464071273806,-0.43153013288974773,0.5508032441139219,-0.43911011517047893,0.5409748256206512,0.0037899911403656,0.5409748256206512,-0.0037899911403656,0.5311464071273804,1.0353201240301133,0.5311464071273804,1.0353201240301133,1,confidence_features
0.0,90.0,0.0006948113441467,0.0,0.013896226882932001,0.44905836880207073,0.44905836880207073,0.516977071762085,-0.4487109631299974,0.5261754393577576,-0.44940577447414404,0.5215762555599213,0.0003474056720733,0.5215762555599213,-0.0003474056720733,0.516977071762085,1.0490583688020707,0.516977071762085,1.0490583688020707,1,confidence_features
0.0,89.86571355706256,0.0230740308761596,0.3438803633935,0.46148061752319197,0.5392054617404941,0.5392054617404941,0.5322622805833817,-0.5276684463024143,0.5272072404623032,-0.5507424771785739,0.5297347605228424,0.0115370154380798,0.5297347605228424,-0.0115370154380798,0.5322622805833817,1.139205461740494,0.5322622805833817,1.139205461740494,1,confidence_features
0.0,90.0,0.1364001631736755,16.139001378901064,2.728003263473508,0.5801424235105516,0.5801424235105516,0.5587120652198792,-0.5119423419237139,0.642374575138092,-0.6483425050973892,0.6005433201789856,0.0682000815868377,0.6005433201789856,-0.0682000815868377,0.5587120652198792,1.1801424235105515,0.5587120652198792,1.1801424235105515,0,confidence_features
0.0,90.0,0.0534823536872863,0.0,1.069647073745724,0.43769781291484844,0.43769781291484844,0.5227818191051483,-0.41095663607120536,0.5655377507209778,-0.4644389897584915,0.544159784913063,0.0267411768436431,0.544159784913063,-0.0267411768436431,0.5227818191051483,1.0376978129148484,0.5227818191051483,1.0376978129148484,1,confidence_features
0.0,90.0,0.1200002431869506,0.0,2.400004863739012,0.4878200590610505,0.4878200590610505,0.5630399435758591,-0.42781993746757524,0.6769140213727951,-0.5478201806545259,0.6199769824743271,0.0600001215934753,0.6199769824743271,-0.0600001215934753,0.5630399435758591,1.0878200590610505,0.5630399435758591,1.0878200590610505,0,confidence_features
0.0,89.63114756467294,0.0025327801704406,0.0,0.050655603408812006,0.4853656738996509,0.4853656738996509,0.498880937695503,-0.4840992838144306,0.48638223111629497,-0.4866320639848712,0.492631584405899,0.0012663900852203,0.492631584405899,-0.0012663900852203,0.4988809376955032,1.0853656738996509,0.4988809376955032,1.0853656738996509,1,confidence_features
0.0,89.42604018144876,0.0269344449043273,0.0,0.538688898086544,0.5066260844469072,0.5066260844469072,0.5422604531049727,-0.49315886199474357,0.5219592899084092,-0.5200933068990707,0.532109871506691,0.0134672224521636,0.532109871506691,-0.0134672224521636,0.5422604531049728,1.1066260844469071,0.5422604531049728,1.1066260844469071,1,confidence_features
0.0,89.60724900603081,0.0308119654655456,0.0,0.616239309310912,0.4754166454076768,0.4754166454076768,0.5116089582443237,-0.460010662674904,0.4985732138156891,-0.49082262814044963,0.5050910860300064,0.0154059827327728,0.5050910860300064,-0.0154059827327728,0.5116089582443237,1.0754166454076768,0.5116089582443237,1.0754166454076768,1,confidence_features
0.0,89.61084289724985,0.0030630826950073,90.0,0.061261653900144,0.4674590826034549,0.4674590826034549,0.4975092411041259,-0.4659275412559513,0.4848089814186097,-0.46899062395095853,0.4911591112613678,0.0015315413475036,0.4911591112613678,-0.0015315413475036,0.497509241104126,1.067459082603455,0.497509241104126,1.067459082603455,1,confidence_features
0.0,89.42136760013041,0.0837684869766235,0.0,1.675369739532468,0.4303415417671205,0.4303415417671205,0.5067925900220871,-0.38845729827880876,0.48940785229206085,-0.4722257852554322,0.498100221157074,0.0418842434883117,0.498100221157074,-0.0418842434883117,0.5067925900220871,1.0303415417671205,0.5067925900220871,1.0303415417671205,0,confidence_features
0.0,89.93400063323428,0.0552672147750854,90.0,1.105344295501708,0.4217551052570344,0.4217551052570344,0.5121238529682159,-0.3941214978694917,0.5101805627346039,-0.44938871264457714,0.5111522078514099,0.0276336073875427,0.5111522078514099,-0.0276336073875427,0.5121238529682159,1.0217551052570344,0.5121238529682159,1.0217551052570344,1,confidence_features
0.0,90.0,0.0979707837104797,0.0,1.959415674209592,0.5996467620134357,0.5996467620134357,0.5589582622051239,-0.5506613701581959,0.6394858658313751,-0.6486321538686755,0.5992220640182495,0.0489853918552398,0.5992220640182495,-0.0489853918552398,0.5589582622051239,1.1996467620134357,0.5589582622051239,1.1996467620134357,0,confidence_features
0.0,89.38199887324863,0.0458885431289672,0.0,0.917770862579344,0.39374566078186046,0.39374566078186046,0.4992032051086424,-0.3708013892173769,0.48221454024314897,-0.41668993234634405,0.4907088726758957,0.0229442715644836,0.4907088726758957,-0.0229442715644836,0.4992032051086426,0.9937456607818604,0.4992032051086426,0.9937456607818604,1,confidence_features
0.0,90.0,0.1344269514083862,8.013702171711842,2.688539028167724,0.5594064593315125,0.5594064593315125,0.5611486434936523,-0.49219298362731934,0.6446892321109772,-0.6266199350357056,0.6029189378023148,0.0672134757041931,0.6029189378023148,-0.0672134757041931,0.5611486434936523,1.1594064593315125,0.5611486434936523,1.1594064593315125,0,confidence_features
0.0,88.09230417348536,0.0185047984123229,0.0,0.370095968246456,0.39284346997737885,0.39284346997737885,0.5512530505657194,-0.38359107077121746,0.4989139139652254,-0.40209586918354023,0.5250834822654724,0.0092523992061614,0.5250834822654724,-0.0092523992061614,0.5512530505657196,0.9928434699773788,0.5512530505657196,0.9928434699773788,1,confidence_features
0.0,90.0,0.0124701261520385,0.0,0.24940252304076801,0.4976248443126675,0.4976248443126675,0.5192043036222459,-0.49138978123664834,0.5216357260942458,-0.5038599073886867,0.5204200148582458,0.0062350630760192,0.5204200148582458,-0.0062350630760192,0.5192043036222458,1.0976248443126675,0.5192043036222458,1.0976248443126675,1,confidence_features
0.0,90.0,0.0013531446456909,90.0,0.027062892913816,0.34645989537239086,0.34645989537239086,0.5299582630395889,-0.34578332304954545,0.5367640405893326,-0.34713646769523626,0.5333611518144608,0.0006765723228454,0.5333611518144608,-0.0006765723228454,0.5299582630395889,0.9464598953723908,0.5299582630395889,0.9464598953723908,1,confidence_features
0.0,88.63180276401413,0.0559356212615966,0.0,1.118712425231932,0.4728574752807618,0.4728574752807618,0.518623411655426,-0.4448896646499635,0.4734483361244202,-0.5008252859115601,0.4960358738899231,0.0279678106307983,0.4960358738899231,-0.0279678106307983,0.518623411655426,1.0728574752807618,0.518623411655426,1.0728574752807618,1,confidence_features
0.0,90.0,0.0121999382972717,0.0,0.24399876594543202,0.5213018208742145,0.5213018208742145,0.5250675529241562,-0.5152018517255788,0.5268339961767197,-0.5274017900228503,0.5259507745504379,0.0060999691486358,0.5259507745504379,-0.0060999691486358,0.5250675529241562,1.1213018208742145,0.5250675529241562,1.1213018208742145,1,confidence_features
0.0,90.0,0.0413162112236022,0.0,0.8263242244720439,0.44564346969127666,0.44564346969127666,0.4896979331970215,-0.42498536407947557,0.5122018754482269,-0.46630157530307775,0.5009499043226242,0.0206581056118011,0.5009499043226242,-0.0206581056118011,0.4896979331970215,1.0456434696912766,0.4896979331970215,1.0456434696912766,1,confidence_features
0.0,90.0,0.0252582430839538,0.0,0.5051648616790759,0.5551549643278125,0.5551549643278125,0.4918921440839768,-0.5425258427858356,0.49877373874187464,-0.5677840858697895,0.4953329414129257,0.0126291215419769,0.4953329414129257,-0.0126291215419769,0.4918921440839767,1.1551549643278125,0.4918921440839767,1.1551549643278125,1,confidence_features
0.0,88.20420425340292,0.0562444329261779,0.0,1.124888658523556,0.42480583488941204,0.42480583488941204,0.565297469496727,-0.39668361842632316,0.5120220333337784,-0.4529280513525009,0.5386597514152527,0.0281222164630889,0.5386597514152527,-0.0281222164630889,0.565297469496727,1.024805834889412,0.565297469496727,1.024805834889412,1,confidence_features
0.0,90.0,0.051797866821289,0.0,1.03595733642578,0.511922299861908,0.511922299861908,0.509714812040329,-0.4860233664512635,0.5176022052764893,-0.5378212332725525,0.5136585086584091,0.0258989334106445,0.5136585086584091,-0.0258989334106445,0.509714812040329,1.111922299861908,0.509714812040329,1.111922299861908,1,confidence_features
0.0,90.0,0.0304033756256103,0.0,0.6080675125122039,0.4868234097957612,0.4868234097957612,0.5104012340307236,-0.4716217219829561,0.5393413156270981,-0.5020250976085663,0.5248712748289108,0.0152016878128051,0.5248712748289108,-0.0152016878128051,0.5104012340307236,1.0868234097957612,0.5104012340307236,1.0868234097957612,1,confidence_features
0.0,88.80413530970199,0.0474915504455566,0.0,0.9498310089111319,0.4592437446117402,0.4592437446117402,0.4914015829563141,-0.4354979693889619,0.45305508375167847,-0.48298951983451854,0.4722283333539963,0.0237457752227783,0.4722283333539963,-0.0237457752227783,0.4914015829563141,1.0592437446117402,0.4914015829563141,1.0592437446117402,1,confidence_features
0.0,89.70003723453098,0.0254507064819335,0.0,0.509014129638668,0.5376062393188475,0.5376062393188475,0.5059401839971542,-0.5248808860778809,0.4946818798780442,-0.5503315925598142,0.5003110319375992,0.0127253532409667,0.5003110319375992,-0.0127253532409667,0.5059401839971542,1.1376062393188475,0.5059401839971542,1.1376062393188475,1,confidence_features
0.0,90.0,0.011861503124237,0.0,0.23723006248474,0.448229417204857,0.448229417204857,0.52757228910923,-0.4422986656427385,0.5282872170209885,-0.45416016876697546,0.5279297530651093,0.0059307515621185,0.5279297530651093,-0.0059307515621185,0.52757228910923,1.048229417204857,0.52757228910923,1.048229417204857,1,confidence_features
0.0,90.0,0.0293889641761779,0.0,0.587779283523556,0.4966170340776444,0.4966170340776444,0.5426482260227204,-0.4819225519895555,0.5539360642433165,-0.5113115161657333,0.5482921451330185,0.0146944820880889,0.5482921451330185,-0.0146944820880889,0.5426482260227203,1.0966170340776444,0.5426482260227203,1.0966170340776444,1,confidence_features
0.0,88.81803665571424,0.0253208875656127,0.0,0.506417751312252,0.5281741619110109,0.5281741619110109,0.5334067493677137,-0.5155137181282046,0.4898174256086351,-0.5408346056938171,0.5116120874881744,0.0126604437828063,0.5116120874881744,-0.0126604437828063,0.5334067493677139,1.1281741619110108,0.5334067493677139,1.1281741619110108,1,confidence_features
0.0,88.94253310084326,0.0271377563476562,0.0,0.542755126953124,0.4901888370513917,0.4901888370513917,0.501768097281456,-0.4766199588775636,0.4655757397413254,-0.5037577152252198,0.4836719185113907,0.0135688781738281,0.4836719185113907,-0.0135688781738281,0.501768097281456,1.0901888370513917,0.501768097281456,1.0901888370513917,1,confidence_features
0.0,89.3020718737292,0.0109136700630187,0.0,0.21827340126037198,0.5126659125089646,0.5126659125089646,0.5560012310743332,-0.5072090774774554,0.5310205668210983,-0.5181227475404739,0.5435108989477158,0.0054568350315093,0.5435108989477158,-0.0054568350315093,0.5560012310743332,1.1126659125089646,0.5560012310743332,1.1126659125089646,1,confidence_features
0.0,90.0,0.109701931476593,9.7709619115217,2.19403862953186,0.560410961508751,0.560410961508751,0.5951099693775177,-0.5055599957704545,0.7280889749526978,-0.6152619272470475,0.6615994721651077,0.0548509657382965,0.6615994721651077,-0.0548509657382965,0.5951099693775177,1.160410961508751,0.5951099693775177,1.160410961508751,0,confidence_features
0.0,89.41869216023315,0.035845935344696,0.0,0.71691870689392,0.4190054088830949,0.4190054088830949,0.5248281508684158,-0.4010824412107469,0.5078230947256088,-0.4369283765554429,0.5163256227970123,0.017922967672348,0.5163256227970123,-0.017922967672348,0.5248281508684158,1.0190054088830949,0.5248281508684158,1.0190054088830949,1,confidence_features
0.0,87.48960151588406,0.0753189921379089,0.0,1.506379842758176,0.4701006561517716,0.4701006561517716,0.5856446921825407,-0.4324411600828172,0.5032026171684267,-0.507760152220726,0.5444236546754837,0.0376594960689544,0.5444236546754837,-0.0376594960689544,0.5856446921825409,1.0701006561517716,0.5856446921825409,1.0701006561517716,1,confidence_features
0.0,90.0,0.1486212015151977,8.229974375660492,2.9724240303039515,0.5841040015220643,0.5841040015220643,0.5562489926815033,-0.5097934007644656,0.6423859000205994,-0.6584146022796631,0.5993174463510513,0.0743106007575988,0.5993174463510513,-0.0743106007575988,0.5562489926815033,1.1841040015220643,0.5562489926815033,1.1841040015220643,0,confidence_features
0.0,88.78341816810534,0.0186497569084167,0.0,0.37299513816833196,0.39119376242160797,0.39119376242160797,0.4847607761621474,-0.38186888396739965,0.4515303522348404,-0.4005186408758163,0.4681455641984939,0.0093248784542083,0.4681455641984939,-0.0093248784542083,0.4847607761621475,0.991193762421608,0.4847607761621475,0.991193762421608,1,confidence_features
0.0,88.81976455982448,0.0621963739395141,0.0,1.24392747879028,0.38206401467323303,0.38206401467323303,0.5066546350717543,-0.350965827703476,0.47516964375972753,-0.41316220164299006,0.4909121394157409,0.031098186969757,0.4909121394157409,-0.031098186969757,0.5066546350717545,0.982064014673233,0.5066546350717545,0.982064014673233,1,confidence_features
0.0,90.0,0.1354909539222717,10.240614661803102,2.709819078445432,0.5575066953897478,0.5575066953897478,0.5569056868553162,-0.48976121842861203,0.6499677300453186,-0.6252521723508836,0.6034367084503174,0.0677454769611358,0.6034367084503174,-0.0677454769611358,0.5569056868553162,1.1575066953897477,0.5569056868553162,1.1575066953897477,0,confidence_features
0.0,87.97842314708895,0.0589944720268249,90.0,1.179889440536496,0.4121166318655015,0.4121166318655015,0.4678768068552017,-0.3826193958520891,0.4096895307302475,-0.44161386787891393,0.4387831687927246,0.0294972360134124,0.4387831687927246,-0.0294972360134124,0.4678768068552017,1.0121166318655015,0.4678768068552017,1.0121166318655015,1,confidence_features
0.0,89.59452240660237,0.003238022327423,90.0,0.06476044654846,0.4163217693567277,0.4163217693567277,0.5235334485769271,-0.4147027581930162,0.5117481499910356,-0.4179407805204392,0.5176407992839813,0.0016190111637115,0.5176407992839813,-0.0016190111637115,0.5235334485769272,1.0163217693567277,0.5235334485769272,1.0163217693567277,1,confidence_features
0.0,89.93560639898962,0.0299089550971984,0.0,0.598179101943968,0.4030767232179645,0.4030767232179645,0.5120593011379242,-0.3881222456693653,0.5102472603321075,-0.4180312007665637,0.5111532807350159,0.0149544775485992,0.5111532807350159,-0.0149544775485992,0.5120593011379242,1.0030767232179645,0.5120593011379242,1.0030767232179645,1,confidence_features
0.0,88.27329022251553,0.0412676930427551,0.0,0.8253538608551001,0.438105806708336,0.438105806708336,0.537355989217758,-0.4174719601869585,0.4845276176929476,-0.4587396532297135,0.5109418034553528,0.0206338465213775,0.5109418034553528,-0.0206338465213775,0.5373559892177582,1.038105806708336,0.5373559892177582,1.038105806708336,1,confidence_features
0.0,89.4946742015135,0.0128887891769409,0.0,0.25777578353881603,0.4962420165538789,0.4962420165538789,0.5683749616146085,-0.4897976219654085,0.5508678853511813,-0.5026864111423492,0.5596214234828949,0.0064443945884704,0.5596214234828949,-0.0064443945884704,0.5683749616146088,1.0962420165538789,0.5683749616146088,1.0962420165538789,1,confidence_features
0.0,89.06218517919021,0.0132374167442321,0.0,0.26474833488464,0.4853677302598954,0.4853677302598954,0.5434676557779312,-0.4787490218877794,0.5116869062185287,-0.49198643863201136,0.52757728099823,0.006618708372116,0.52757728099823,-0.006618708372116,0.5434676557779312,1.0853677302598954,0.5434676557779312,1.0853677302598954,1,confidence_features
0.0,87.90582171577358,0.0288633704185485,0.0,0.577267408370968,0.39765216410160065,0.39765216410160065,0.5665715932846067,-0.38322047889232647,0.508408457040787,-0.41208384931087483,0.5374900251626968,0.0144316852092742,0.5374900251626968,-0.0144316852092742,0.5665715932846069,0.9976521641016006,0.5665715932846069,0.9976521641016006,1,confidence_features
0.0,88.24073319741855,0.0678493976593017,90.0,1.356987953186032,0.41767922043800365,0.41767922043800365,0.4946252256631851,-0.3837545216083528,0.4433097392320633,-0.4516039192676545,0.4689674824476242,0.0339246988296508,0.4689674824476242,-0.0339246988296508,0.4946252256631851,1.0176792204380036,0.4946252256631851,1.0176792204380036,1,confidence_features
0.0,90.0,0.0054599046707153,0.0,0.109198093414304,0.44156208634376515,0.44156208634376515,0.5085871219635012,-0.43883213400840754,0.5196350216865537,-0.44429203867912276,0.5141110718250275,0.0027299523353576,0.5141110718250275,-0.0027299523353576,0.508587121963501,1.0415620863437651,0.508587121963501,1.0415620863437651,1,confidence_features
0.0,89.30653678181642,0.0105717778205871,0.0,0.21143555641174,0.5127630978822709,0.5127630978822709,0.5554639101028442,-0.5074772089719775,0.5306383669376373,-0.5180489867925644,0.5430511385202408,0.0052858889102935,0.5430511385202408,-0.0052858889102935,0.5554639101028442,1.112763097882271,0.5554639101028442,1.112763097882271,1,confidence_features
0.0,89.8062633832982,0.0014711022377014,0.0,0.029422044754028,0.4169111102819444,0.4169111102819444,0.5226081311702728,-0.4161755591630937,0.516969233751297,-0.4176466614007951,0.5197886824607849,0.0007355511188507,0.5197886824607849,-0.0007355511188507,0.5226081311702728,1.0169111102819444,0.5226081311702728,1.0169111102819444,1,confidence_features
0.0,88.0525595610108,0.0421679615974426,0.0,0.843359231948852,0.5266726464033128,0.5266726464033128,0.5505829900503159,-0.5055886656045915,0.4789505749940872,-0.5477566272020341,0.5147667825222015,0.0210839807987213,0.5147667825222015,-0.0210839807987213,0.5505829900503159,1.1266726464033128,0.5505829900503159,1.1266726464033128,1,confidence_features
